# E (eV)  dos(E)    pdos(E)
   3.423  0.000E+00  0.000E+00
   3.433  0.000E+00  0.000E+00
   3.443  0.000E+00  0.000E+00
   3.453  0.000E+00  0.000E+00
   3.463  0.000E+00  0.000E+00
   3.473  0.000E+00  0.000E+00
   3.483  0.000E+00  0.000E+00
   3.493  0.000E+00  0.000E+00
   3.503  0.000E+00  0.000E+00
   3.513  0.000E+00  0.000E+00
   3.523  0.000E+00  0.000E+00
   3.533  0.000E+00  0.000E+00
   3.543  0.000E+00  0.000E+00
   3.553  0.000E+00  0.000E+00
   3.563  0.000E+00  0.000E+00
   3.573  0.000E+00  0.000E+00
   3.583  0.000E+00  0.000E+00
   3.593  0.000E+00  0.000E+00
   3.603  0.000E+00  0.000E+00
   3.613  0.000E+00  0.000E+00
   3.623  0.000E+00  0.000E+00
   3.633  0.000E+00  0.000E+00
   3.643  0.000E+00  0.000E+00
   3.653  0.000E+00  0.000E+00
   3.663  0.000E+00  0.000E+00
   3.673  0.000E+00  0.000E+00
   3.683  0.000E+00  0.000E+00
   3.693  0.000E+00  0.000E+00
   3.703  0.000E+00  0.000E+00
   3.713  0.000E+00  0.000E+00
   3.723  0.000E+00  0.000E+00
   3.733  0.000E+00  0.000E+00
   3.743  0.000E+00  0.000E+00
   3.753  0.000E+00  0.000E+00
   3.763  0.000E+00  0.000E+00
   3.773  0.000E+00  0.000E+00
   3.783  0.000E+00  0.000E+00
   3.793  0.000E+00  0.000E+00
   3.803  0.000E+00  0.000E+00
   3.813  0.000E+00  0.000E+00
   3.823  0.000E+00  0.000E+00
   3.833  0.000E+00  0.000E+00
   3.843  0.000E+00  0.000E+00
   3.853  0.000E+00  0.000E+00
   3.863  0.339E-11  0.328E-11
   3.873  0.182E-10  0.176E-10
   3.883  0.804E-10  0.778E-10
   3.893  0.332E-09  0.322E-09
   3.903  0.131E-08  0.127E-08
   3.913  0.497E-08  0.481E-08
   3.923  0.180E-07  0.175E-07
   3.933  0.627E-07  0.607E-07
   3.943  0.209E-06  0.202E-06
   3.953  0.667E-06  0.646E-06
   3.963  0.204E-05  0.198E-05
   3.973  0.599E-05  0.580E-05
   3.983  0.169E-04  0.163E-04
   3.993  0.455E-04  0.440E-04
   4.003  0.118E-03  0.114E-03
   4.013  0.292E-03  0.282E-03
   4.023  0.693E-03  0.671E-03
   4.033  0.158E-02  0.153E-02
   4.043  0.346E-02  0.335E-02
   4.053  0.727E-02  0.703E-02
   4.063  0.146E-01  0.142E-01
   4.073  0.284E-01  0.274E-01
   4.083  0.527E-01  0.510E-01
   4.093  0.941E-01  0.910E-01
   4.103  0.162E+00  0.156E+00
   4.113  0.267E+00  0.258E+00
   4.123  0.424E+00  0.410E+00
   4.133  0.648E+00  0.627E+00
   4.143  0.956E+00  0.925E+00
   4.153  0.136E+01  0.132E+01
   4.163  0.187E+01  0.181E+01
   4.173  0.248E+01  0.240E+01
   4.183  0.320E+01  0.309E+01
   4.193  0.399E+01  0.386E+01
   4.203  0.484E+01  0.468E+01
   4.213  0.570E+01  0.552E+01
   4.223  0.655E+01  0.634E+01
   4.233  0.735E+01  0.711E+01
   4.243  0.805E+01  0.779E+01
   4.253  0.864E+01  0.835E+01
   4.263  0.908E+01  0.878E+01
   4.273  0.937E+01  0.906E+01
   4.283  0.951E+01  0.920E+01
   4.293  0.951E+01  0.919E+01
   4.303  0.939E+01  0.907E+01
   4.313  0.917E+01  0.886E+01
   4.323  0.890E+01  0.860E+01
   4.333  0.860E+01  0.831E+01
   4.343  0.832E+01  0.803E+01
   4.353  0.807E+01  0.780E+01
   4.363  0.790E+01  0.762E+01
   4.373  0.780E+01  0.753E+01
   4.383  0.780E+01  0.753E+01
   4.393  0.789E+01  0.761E+01
   4.403  0.807E+01  0.778E+01
   4.413  0.832E+01  0.802E+01
   4.423  0.862E+01  0.831E+01
   4.433  0.895E+01  0.863E+01
   4.443  0.929E+01  0.895E+01
   4.453  0.962E+01  0.927E+01
   4.463  0.992E+01  0.956E+01
   4.473  0.102E+02  0.982E+01
   4.483  0.105E+02  0.101E+02
   4.493  0.107E+02  0.103E+02
   4.503  0.110E+02  0.106E+02
   4.513  0.113E+02  0.109E+02
   4.523  0.117E+02  0.113E+02
   4.533  0.123E+02  0.118E+02
   4.543  0.130E+02  0.124E+02
   4.553  0.138E+02  0.133E+02
   4.563  0.149E+02  0.142E+02
   4.573  0.161E+02  0.154E+02
   4.583  0.176E+02  0.168E+02
   4.593  0.192E+02  0.184E+02
   4.603  0.210E+02  0.201E+02
   4.613  0.228E+02  0.218E+02
   4.623  0.246E+02  0.236E+02
   4.633  0.262E+02  0.251E+02
   4.643  0.276E+02  0.264E+02
   4.653  0.285E+02  0.272E+02
   4.663  0.289E+02  0.277E+02
   4.673  0.289E+02  0.276E+02
   4.683  0.284E+02  0.271E+02
   4.693  0.275E+02  0.263E+02
   4.703  0.263E+02  0.252E+02
   4.713  0.251E+02  0.240E+02
   4.723  0.238E+02  0.228E+02
   4.733  0.226E+02  0.216E+02
   4.743  0.216E+02  0.206E+02
   4.753  0.207E+02  0.198E+02
   4.763  0.200E+02  0.191E+02
   4.773  0.193E+02  0.185E+02
   4.783  0.188E+02  0.180E+02
   4.793  0.184E+02  0.175E+02
   4.803  0.180E+02  0.172E+02
   4.813  0.177E+02  0.169E+02
   4.823  0.174E+02  0.166E+02
   4.833  0.172E+02  0.164E+02
   4.843  0.171E+02  0.163E+02
   4.853  0.170E+02  0.162E+02
   4.863  0.169E+02  0.161E+02
   4.873  0.169E+02  0.161E+02
   4.883  0.168E+02  0.160E+02
   4.893  0.166E+02  0.159E+02
   4.903  0.165E+02  0.157E+02
   4.913  0.163E+02  0.155E+02
   4.923  0.161E+02  0.153E+02
   4.933  0.159E+02  0.151E+02
   4.943  0.157E+02  0.150E+02
   4.953  0.156E+02  0.148E+02
   4.963  0.155E+02  0.148E+02
   4.973  0.155E+02  0.148E+02
   4.983  0.155E+02  0.148E+02
   4.993  0.156E+02  0.149E+02
   5.003  0.157E+02  0.149E+02
   5.013  0.158E+02  0.150E+02
   5.023  0.159E+02  0.151E+02
   5.033  0.160E+02  0.152E+02
   5.043  0.161E+02  0.153E+02
   5.053  0.161E+02  0.153E+02
   5.063  0.161E+02  0.153E+02
   5.073  0.160E+02  0.153E+02
   5.083  0.159E+02  0.152E+02
   5.093  0.157E+02  0.150E+02
   5.103  0.155E+02  0.147E+02
   5.113  0.151E+02  0.144E+02
   5.123  0.146E+02  0.139E+02
   5.133  0.141E+02  0.134E+02
   5.143  0.135E+02  0.128E+02
   5.153  0.129E+02  0.123E+02
   5.163  0.122E+02  0.117E+02
   5.173  0.117E+02  0.111E+02
   5.183  0.111E+02  0.106E+02
   5.193  0.107E+02  0.102E+02
   5.203  0.103E+02  0.987E+01
   5.213  0.100E+02  0.960E+01
   5.223  0.983E+01  0.940E+01
   5.233  0.966E+01  0.925E+01
   5.243  0.954E+01  0.913E+01
   5.253  0.943E+01  0.903E+01
   5.263  0.934E+01  0.894E+01
   5.273  0.925E+01  0.886E+01
   5.283  0.915E+01  0.877E+01
   5.293  0.906E+01  0.868E+01
   5.303  0.898E+01  0.860E+01
   5.313  0.890E+01  0.854E+01
   5.323  0.885E+01  0.849E+01
   5.333  0.883E+01  0.846E+01
   5.343  0.882E+01  0.846E+01
   5.353  0.883E+01  0.847E+01
   5.363  0.886E+01  0.850E+01
   5.373  0.889E+01  0.852E+01
   5.383  0.891E+01  0.855E+01
   5.393  0.893E+01  0.857E+01
   5.403  0.894E+01  0.858E+01
   5.413  0.894E+01  0.858E+01
   5.423  0.894E+01  0.858E+01
   5.433  0.893E+01  0.858E+01
   5.443  0.892E+01  0.857E+01
   5.453  0.891E+01  0.856E+01
   5.463  0.889E+01  0.854E+01
   5.473  0.885E+01  0.850E+01
   5.483  0.879E+01  0.844E+01
   5.493  0.870E+01  0.835E+01
   5.503  0.859E+01  0.825E+01
   5.513  0.848E+01  0.814E+01
   5.523  0.838E+01  0.805E+01
   5.533  0.832E+01  0.800E+01
   5.543  0.832E+01  0.799E+01
   5.553  0.839E+01  0.806E+01
   5.563  0.851E+01  0.817E+01
   5.573  0.868E+01  0.834E+01
   5.583  0.887E+01  0.853E+01
   5.593  0.906E+01  0.871E+01
   5.603  0.923E+01  0.887E+01
   5.613  0.935E+01  0.898E+01
   5.623  0.941E+01  0.905E+01
   5.633  0.942E+01  0.905E+01
   5.643  0.938E+01  0.901E+01
   5.653  0.928E+01  0.892E+01
   5.663  0.915E+01  0.879E+01
   5.673  0.898E+01  0.863E+01
   5.683  0.878E+01  0.843E+01
   5.693  0.855E+01  0.821E+01
   5.703  0.830E+01  0.798E+01
   5.713  0.806E+01  0.774E+01
   5.723  0.784E+01  0.753E+01
   5.733  0.765E+01  0.735E+01
   5.743  0.753E+01  0.723E+01
   5.753  0.748E+01  0.718E+01
   5.763  0.751E+01  0.721E+01
   5.773  0.761E+01  0.731E+01
   5.783  0.778E+01  0.747E+01
   5.793  0.800E+01  0.768E+01
   5.803  0.824E+01  0.791E+01
   5.813  0.850E+01  0.816E+01
   5.823  0.876E+01  0.841E+01
   5.833  0.903E+01  0.867E+01
   5.843  0.930E+01  0.893E+01
   5.853  0.959E+01  0.921E+01
   5.863  0.990E+01  0.950E+01
   5.873  0.102E+02  0.979E+01
   5.883  0.105E+02  0.101E+02
   5.893  0.108E+02  0.103E+02
   5.903  0.110E+02  0.105E+02
   5.913  0.111E+02  0.106E+02
   5.923  0.112E+02  0.107E+02
   5.933  0.112E+02  0.107E+02
   5.943  0.112E+02  0.107E+02
   5.953  0.111E+02  0.107E+02
   5.963  0.112E+02  0.107E+02
   5.973  0.113E+02  0.108E+02
   5.983  0.115E+02  0.110E+02
   5.993  0.118E+02  0.113E+02
   6.003  0.121E+02  0.116E+02
   6.013  0.126E+02  0.120E+02
   6.023  0.131E+02  0.125E+02
   6.033  0.136E+02  0.130E+02
   6.043  0.140E+02  0.134E+02
   6.053  0.144E+02  0.137E+02
   6.063  0.146E+02  0.139E+02
   6.073  0.148E+02  0.141E+02
   6.083  0.149E+02  0.141E+02
   6.093  0.150E+02  0.141E+02
   6.103  0.150E+02  0.141E+02
   6.113  0.150E+02  0.140E+02
   6.123  0.151E+02  0.140E+02
   6.133  0.152E+02  0.140E+02
   6.143  0.153E+02  0.140E+02
   6.153  0.155E+02  0.141E+02
   6.163  0.157E+02  0.142E+02
   6.173  0.159E+02  0.143E+02
   6.183  0.161E+02  0.143E+02
   6.193  0.162E+02  0.144E+02
   6.203  0.162E+02  0.144E+02
   6.213  0.162E+02  0.143E+02
   6.223  0.160E+02  0.142E+02
   6.233  0.159E+02  0.140E+02
   6.243  0.156E+02  0.138E+02
   6.253  0.154E+02  0.136E+02
   6.263  0.152E+02  0.134E+02
   6.273  0.149E+02  0.132E+02
   6.283  0.147E+02  0.130E+02
   6.293  0.145E+02  0.128E+02
   6.303  0.143E+02  0.126E+02
   6.313  0.141E+02  0.125E+02
   6.323  0.138E+02  0.123E+02
   6.333  0.136E+02  0.121E+02
   6.343  0.133E+02  0.119E+02
   6.353  0.131E+02  0.116E+02
   6.363  0.127E+02  0.113E+02
   6.373  0.124E+02  0.110E+02
   6.383  0.120E+02  0.107E+02
   6.393  0.116E+02  0.103E+02
   6.403  0.111E+02  0.995E+01
   6.413  0.107E+02  0.958E+01
   6.423  0.103E+02  0.924E+01
   6.433  0.996E+01  0.894E+01
   6.443  0.970E+01  0.872E+01
   6.453  0.954E+01  0.859E+01
   6.463  0.950E+01  0.856E+01
   6.473  0.960E+01  0.865E+01
   6.483  0.985E+01  0.884E+01
   6.493  0.102E+02  0.914E+01
   6.503  0.108E+02  0.955E+01
   6.513  0.115E+02  0.101E+02
   6.523  0.122E+02  0.106E+02
   6.533  0.131E+02  0.113E+02
   6.543  0.141E+02  0.120E+02
   6.553  0.150E+02  0.127E+02
   6.563  0.159E+02  0.134E+02
   6.573  0.167E+02  0.139E+02
   6.583  0.173E+02  0.144E+02
   6.593  0.178E+02  0.147E+02
   6.603  0.179E+02  0.149E+02
   6.613  0.179E+02  0.149E+02
   6.623  0.176E+02  0.147E+02
   6.633  0.172E+02  0.144E+02
   6.643  0.167E+02  0.141E+02
   6.653  0.161E+02  0.137E+02
   6.663  0.156E+02  0.133E+02
   6.673  0.150E+02  0.129E+02
   6.683  0.146E+02  0.125E+02
   6.693  0.141E+02  0.122E+02
   6.703  0.138E+02  0.119E+02
   6.713  0.134E+02  0.116E+02
   6.723  0.130E+02  0.113E+02
   6.733  0.126E+02  0.109E+02
   6.743  0.122E+02  0.106E+02
   6.753  0.118E+02  0.103E+02
   6.763  0.114E+02  0.992E+01
   6.773  0.111E+02  0.964E+01
   6.783  0.109E+02  0.943E+01
   6.793  0.107E+02  0.932E+01
   6.803  0.107E+02  0.932E+01
   6.813  0.108E+02  0.941E+01
   6.823  0.110E+02  0.958E+01
   6.833  0.113E+02  0.980E+01
   6.843  0.116E+02  0.100E+02
   6.853  0.119E+02  0.103E+02
   6.863  0.122E+02  0.105E+02
   6.873  0.124E+02  0.107E+02
   6.883  0.127E+02  0.108E+02
   6.893  0.129E+02  0.110E+02
   6.903  0.131E+02  0.112E+02
   6.913  0.134E+02  0.114E+02
   6.923  0.137E+02  0.116E+02
   6.933  0.141E+02  0.119E+02
   6.943  0.146E+02  0.123E+02
   6.953  0.151E+02  0.127E+02
   6.963  0.157E+02  0.131E+02
   6.973  0.163E+02  0.136E+02
   6.983  0.169E+02  0.141E+02
   6.993  0.174E+02  0.145E+02
   7.003  0.179E+02  0.149E+02
   7.013  0.183E+02  0.153E+02
   7.023  0.188E+02  0.157E+02
   7.033  0.193E+02  0.161E+02
   7.043  0.198E+02  0.165E+02
   7.053  0.204E+02  0.170E+02
   7.063  0.211E+02  0.176E+02
   7.073  0.220E+02  0.184E+02
   7.083  0.229E+02  0.192E+02
   7.093  0.240E+02  0.201E+02
   7.103  0.251E+02  0.210E+02
   7.113  0.262E+02  0.219E+02
   7.123  0.273E+02  0.228E+02
   7.133  0.283E+02  0.236E+02
   7.143  0.291E+02  0.243E+02
   7.153  0.298E+02  0.249E+02
   7.163  0.304E+02  0.254E+02
   7.173  0.309E+02  0.258E+02
   7.183  0.312E+02  0.261E+02
   7.193  0.314E+02  0.263E+02
   7.203  0.316E+02  0.265E+02
   7.213  0.318E+02  0.267E+02
   7.223  0.319E+02  0.268E+02
   7.233  0.321E+02  0.270E+02
   7.243  0.324E+02  0.272E+02
   7.253  0.326E+02  0.274E+02
   7.263  0.329E+02  0.276E+02
   7.273  0.333E+02  0.278E+02
   7.283  0.336E+02  0.281E+02
   7.293  0.341E+02  0.284E+02
   7.303  0.345E+02  0.287E+02
   7.313  0.350E+02  0.291E+02
   7.323  0.354E+02  0.294E+02
   7.333  0.359E+02  0.298E+02
   7.343  0.364E+02  0.302E+02
   7.353  0.368E+02  0.305E+02
   7.363  0.373E+02  0.308E+02
   7.373  0.377E+02  0.312E+02
   7.383  0.382E+02  0.315E+02
   7.393  0.387E+02  0.318E+02
   7.403  0.392E+02  0.321E+02
   7.413  0.398E+02  0.324E+02
   7.423  0.404E+02  0.327E+02
   7.433  0.409E+02  0.329E+02
   7.443  0.413E+02  0.331E+02
   7.453  0.416E+02  0.331E+02
   7.463  0.417E+02  0.330E+02
   7.473  0.416E+02  0.326E+02
   7.483  0.412E+02  0.321E+02
   7.493  0.406E+02  0.314E+02
   7.503  0.398E+02  0.306E+02
   7.513  0.389E+02  0.297E+02
   7.523  0.379E+02  0.289E+02
   7.533  0.370E+02  0.280E+02
   7.543  0.362E+02  0.273E+02
   7.553  0.356E+02  0.268E+02
   7.563  0.353E+02  0.265E+02
   7.573  0.353E+02  0.264E+02
   7.583  0.355E+02  0.265E+02
   7.593  0.360E+02  0.268E+02
   7.603  0.367E+02  0.272E+02
   7.613  0.375E+02  0.278E+02
   7.623  0.383E+02  0.284E+02
   7.633  0.391E+02  0.289E+02
   7.643  0.398E+02  0.294E+02
   7.653  0.402E+02  0.297E+02
   7.663  0.405E+02  0.298E+02
   7.673  0.405E+02  0.298E+02
   7.683  0.403E+02  0.296E+02
   7.693  0.398E+02  0.292E+02
   7.703  0.392E+02  0.287E+02
   7.713  0.384E+02  0.281E+02
   7.723  0.375E+02  0.273E+02
   7.733  0.366E+02  0.266E+02
   7.743  0.357E+02  0.258E+02
   7.753  0.350E+02  0.251E+02
   7.763  0.344E+02  0.246E+02
   7.773  0.342E+02  0.242E+02
   7.783  0.343E+02  0.240E+02
   7.793  0.347E+02  0.240E+02
   7.803  0.354E+02  0.241E+02
   7.813  0.363E+02  0.244E+02
   7.823  0.373E+02  0.247E+02
   7.833  0.382E+02  0.250E+02
   7.843  0.390E+02  0.251E+02
   7.853  0.396E+02  0.251E+02
   7.863  0.399E+02  0.249E+02
   7.873  0.398E+02  0.246E+02
   7.883  0.394E+02  0.240E+02
   7.893  0.387E+02  0.232E+02
   7.903  0.378E+02  0.223E+02
   7.913  0.367E+02  0.214E+02
   7.923  0.355E+02  0.205E+02
   7.933  0.343E+02  0.196E+02
   7.943  0.333E+02  0.188E+02
   7.953  0.324E+02  0.181E+02
   7.963  0.318E+02  0.176E+02
   7.973  0.314E+02  0.172E+02
   7.983  0.312E+02  0.170E+02
   7.993  0.312E+02  0.169E+02
   8.003  0.313E+02  0.169E+02
   8.013  0.316E+02  0.171E+02
   8.023  0.320E+02  0.173E+02
   8.033  0.324E+02  0.175E+02
   8.043  0.328E+02  0.177E+02
   8.053  0.332E+02  0.180E+02
   8.063  0.335E+02  0.182E+02
   8.073  0.339E+02  0.185E+02
   8.083  0.343E+02  0.187E+02
   8.093  0.346E+02  0.190E+02
   8.103  0.349E+02  0.192E+02
   8.113  0.352E+02  0.194E+02
   8.123  0.354E+02  0.196E+02
   8.133  0.354E+02  0.196E+02
   8.143  0.353E+02  0.195E+02
   8.153  0.350E+02  0.193E+02
   8.163  0.344E+02  0.189E+02
   8.173  0.337E+02  0.184E+02
   8.183  0.329E+02  0.178E+02
   8.193  0.319E+02  0.171E+02
   8.203  0.308E+02  0.163E+02
   8.213  0.297E+02  0.154E+02
   8.223  0.285E+02  0.146E+02
   8.233  0.275E+02  0.139E+02
   8.243  0.264E+02  0.132E+02
   8.253  0.255E+02  0.126E+02
   8.263  0.247E+02  0.120E+02
   8.273  0.240E+02  0.116E+02
   8.283  0.234E+02  0.112E+02
   8.293  0.231E+02  0.110E+02
   8.303  0.229E+02  0.108E+02
   8.313  0.230E+02  0.107E+02
   8.323  0.232E+02  0.107E+02
   8.333  0.237E+02  0.108E+02
   8.343  0.243E+02  0.110E+02
   8.353  0.251E+02  0.112E+02
   8.363  0.259E+02  0.115E+02
   8.373  0.268E+02  0.118E+02
   8.383  0.276E+02  0.122E+02
   8.393  0.284E+02  0.125E+02
   8.403  0.290E+02  0.128E+02
   8.413  0.295E+02  0.130E+02
   8.423  0.299E+02  0.132E+02
   8.433  0.301E+02  0.133E+02
   8.443  0.301E+02  0.133E+02
   8.453  0.301E+02  0.132E+02
   8.463  0.299E+02  0.131E+02
   8.473  0.296E+02  0.129E+02
   8.483  0.294E+02  0.128E+02
   8.493  0.291E+02  0.126E+02
   8.503  0.289E+02  0.125E+02
   8.513  0.288E+02  0.125E+02
   8.523  0.288E+02  0.124E+02
   8.533  0.288E+02  0.125E+02
   8.543  0.290E+02  0.126E+02
   8.553  0.293E+02  0.127E+02
   8.563  0.297E+02  0.130E+02
   8.573  0.301E+02  0.132E+02
   8.583  0.306E+02  0.134E+02
   8.593  0.311E+02  0.137E+02
   8.603  0.315E+02  0.139E+02
   8.613  0.318E+02  0.141E+02
   8.623  0.322E+02  0.143E+02
   8.633  0.325E+02  0.144E+02
   8.643  0.328E+02  0.145E+02
   8.653  0.332E+02  0.147E+02
   8.663  0.337E+02  0.149E+02
   8.673  0.344E+02  0.152E+02
   8.683  0.353E+02  0.156E+02
   8.693  0.365E+02  0.161E+02
   8.703  0.378E+02  0.167E+02
   8.713  0.392E+02  0.173E+02
   8.723  0.407E+02  0.179E+02
   8.733  0.419E+02  0.184E+02
   8.743  0.429E+02  0.188E+02
   8.753  0.435E+02  0.189E+02
   8.763  0.437E+02  0.189E+02
   8.773  0.433E+02  0.186E+02
   8.783  0.425E+02  0.181E+02
   8.793  0.412E+02  0.174E+02
   8.803  0.396E+02  0.165E+02
   8.813  0.377E+02  0.155E+02
   8.823  0.357E+02  0.144E+02
   8.833  0.337E+02  0.133E+02
   8.843  0.318E+02  0.123E+02
   8.853  0.300E+02  0.113E+02
   8.863  0.285E+02  0.104E+02
   8.873  0.273E+02  0.974E+01
   8.883  0.264E+02  0.921E+01
   8.893  0.258E+02  0.886E+01
   8.903  0.256E+02  0.871E+01
   8.913  0.258E+02  0.876E+01
   8.923  0.263E+02  0.902E+01
   8.933  0.272E+02  0.948E+01
   8.943  0.285E+02  0.101E+02
   8.953  0.299E+02  0.109E+02
   8.963  0.316E+02  0.117E+02
   8.973  0.335E+02  0.126E+02
   8.983  0.353E+02  0.135E+02
   8.993  0.372E+02  0.144E+02
   9.003  0.390E+02  0.152E+02
   9.013  0.406E+02  0.159E+02
   9.023  0.422E+02  0.165E+02
   9.033  0.437E+02  0.170E+02
   9.043  0.450E+02  0.174E+02
   9.053  0.463E+02  0.179E+02
   9.063  0.474E+02  0.182E+02
   9.073  0.486E+02  0.186E+02
   9.083  0.497E+02  0.190E+02
   9.093  0.508E+02  0.194E+02
   9.103  0.519E+02  0.198E+02
   9.113  0.532E+02  0.202E+02
   9.123  0.545E+02  0.207E+02
   9.133  0.560E+02  0.213E+02
   9.143  0.575E+02  0.219E+02
   9.153  0.591E+02  0.225E+02
   9.163  0.606E+02  0.230E+02
   9.173  0.620E+02  0.236E+02
   9.183  0.632E+02  0.240E+02
   9.193  0.640E+02  0.243E+02
   9.203  0.644E+02  0.244E+02
   9.213  0.645E+02  0.245E+02
   9.223  0.641E+02  0.243E+02
   9.233  0.633E+02  0.240E+02
   9.243  0.623E+02  0.236E+02
   9.253  0.610E+02  0.231E+02
   9.263  0.596E+02  0.225E+02
   9.273  0.582E+02  0.219E+02
   9.283  0.569E+02  0.212E+02
   9.293  0.556E+02  0.205E+02
   9.303  0.545E+02  0.199E+02
   9.313  0.534E+02  0.193E+02
   9.323  0.525E+02  0.187E+02
   9.333  0.517E+02  0.182E+02
   9.343  0.509E+02  0.177E+02
   9.353  0.501E+02  0.174E+02
   9.363  0.494E+02  0.171E+02
   9.373  0.487E+02  0.169E+02
   9.383  0.482E+02  0.169E+02
   9.393  0.478E+02  0.170E+02
   9.403  0.476E+02  0.172E+02
   9.413  0.476E+02  0.175E+02
   9.423  0.478E+02  0.178E+02
   9.433  0.481E+02  0.182E+02
   9.443  0.485E+02  0.186E+02
   9.453  0.489E+02  0.189E+02
   9.463  0.493E+02  0.191E+02
   9.473  0.497E+02  0.192E+02
   9.483  0.501E+02  0.193E+02
   9.493  0.503E+02  0.192E+02
   9.503  0.506E+02  0.191E+02
   9.513  0.507E+02  0.190E+02
   9.523  0.509E+02  0.189E+02
   9.533  0.511E+02  0.188E+02
   9.543  0.513E+02  0.187E+02
   9.553  0.515E+02  0.187E+02
   9.563  0.518E+02  0.187E+02
   9.573  0.521E+02  0.187E+02
   9.583  0.523E+02  0.188E+02
   9.593  0.526E+02  0.188E+02
   9.603  0.527E+02  0.189E+02
   9.613  0.527E+02  0.189E+02
   9.623  0.527E+02  0.188E+02
   9.633  0.524E+02  0.187E+02
   9.643  0.520E+02  0.185E+02
   9.653  0.515E+02  0.183E+02
   9.663  0.508E+02  0.180E+02
   9.673  0.501E+02  0.177E+02
   9.683  0.494E+02  0.174E+02
   9.693  0.487E+02  0.172E+02
   9.703  0.481E+02  0.169E+02
   9.713  0.476E+02  0.168E+02
   9.723  0.473E+02  0.167E+02
   9.733  0.471E+02  0.167E+02
   9.743  0.471E+02  0.167E+02
   9.753  0.472E+02  0.169E+02
   9.763  0.475E+02  0.170E+02
   9.773  0.478E+02  0.172E+02
   9.783  0.482E+02  0.174E+02
   9.793  0.487E+02  0.176E+02
   9.803  0.491E+02  0.177E+02
   9.813  0.495E+02  0.179E+02
   9.823  0.499E+02  0.180E+02
   9.833  0.503E+02  0.181E+02
   9.843  0.506E+02  0.183E+02
   9.853  0.510E+02  0.185E+02
   9.863  0.514E+02  0.188E+02
   9.873  0.519E+02  0.190E+02
   9.883  0.524E+02  0.193E+02
   9.893  0.529E+02  0.196E+02
   9.903  0.534E+02  0.199E+02
   9.913  0.540E+02  0.202E+02
   9.923  0.545E+02  0.204E+02
   9.933  0.549E+02  0.206E+02
   9.943  0.553E+02  0.208E+02
   9.953  0.557E+02  0.209E+02
   9.963  0.560E+02  0.210E+02
   9.973  0.563E+02  0.211E+02
   9.983  0.566E+02  0.212E+02
   9.993  0.569E+02  0.213E+02
  10.003  0.571E+02  0.214E+02
  10.013  0.574E+02  0.214E+02
  10.023  0.577E+02  0.213E+02
  10.033  0.580E+02  0.213E+02
  10.043  0.583E+02  0.212E+02
  10.053  0.587E+02  0.211E+02
  10.063  0.593E+02  0.210E+02
  10.073  0.599E+02  0.209E+02
  10.083  0.607E+02  0.208E+02
  10.093  0.614E+02  0.208E+02
  10.103  0.621E+02  0.208E+02
  10.113  0.627E+02  0.207E+02
  10.123  0.631E+02  0.207E+02
  10.133  0.633E+02  0.205E+02
  10.143  0.631E+02  0.204E+02
  10.153  0.626E+02  0.201E+02
  10.163  0.618E+02  0.198E+02
  10.173  0.607E+02  0.194E+02
  10.183  0.594E+02  0.190E+02
  10.193  0.579E+02  0.186E+02
  10.203  0.564E+02  0.181E+02
  10.213  0.548E+02  0.178E+02
  10.223  0.533E+02  0.174E+02
  10.233  0.521E+02  0.172E+02
  10.243  0.511E+02  0.171E+02
  10.253  0.504E+02  0.171E+02
  10.263  0.501E+02  0.173E+02
  10.273  0.501E+02  0.176E+02
  10.283  0.504E+02  0.179E+02
  10.293  0.511E+02  0.183E+02
  10.303  0.519E+02  0.188E+02
  10.313  0.528E+02  0.193E+02
  10.323  0.538E+02  0.198E+02
  10.333  0.549E+02  0.203E+02
  10.343  0.560E+02  0.208E+02
  10.353  0.571E+02  0.213E+02
  10.363  0.582E+02  0.217E+02
  10.373  0.593E+02  0.222E+02
  10.383  0.603E+02  0.227E+02
  10.393  0.611E+02  0.231E+02
  10.403  0.618E+02  0.235E+02
  10.413  0.623E+02  0.238E+02
  10.423  0.624E+02  0.240E+02
  10.433  0.622E+02  0.242E+02
  10.443  0.616E+02  0.242E+02
  10.453  0.607E+02  0.240E+02
  10.463  0.594E+02  0.238E+02
  10.473  0.579E+02  0.235E+02
  10.483  0.562E+02  0.230E+02
  10.493  0.544E+02  0.225E+02
  10.503  0.526E+02  0.220E+02
  10.513  0.510E+02  0.215E+02
  10.523  0.497E+02  0.210E+02
  10.533  0.486E+02  0.205E+02
  10.543  0.478E+02  0.201E+02
  10.553  0.473E+02  0.198E+02
  10.563  0.471E+02  0.194E+02
  10.573  0.470E+02  0.191E+02
  10.583  0.471E+02  0.189E+02
  10.593  0.473E+02  0.186E+02
  10.603  0.475E+02  0.183E+02
  10.613  0.477E+02  0.180E+02
  10.623  0.478E+02  0.178E+02
  10.633  0.479E+02  0.175E+02
  10.643  0.479E+02  0.172E+02
  10.653  0.477E+02  0.170E+02
  10.663  0.476E+02  0.168E+02
  10.673  0.474E+02  0.166E+02
  10.683  0.473E+02  0.164E+02
  10.693  0.471E+02  0.162E+02
  10.703  0.470E+02  0.160E+02
  10.713  0.468E+02  0.159E+02
  10.723  0.466E+02  0.158E+02
  10.733  0.463E+02  0.156E+02
  10.743  0.458E+02  0.154E+02
  10.753  0.451E+02  0.151E+02
  10.763  0.443E+02  0.148E+02
